Sample.ID,Sample.ID2,Size,Diet,Genus,Species,Genus.modif,Species.modif,Body size,Museum.ID,Site.Name,Latitude,Longitude ,Level.Age,Age,age,age estimate,Note.age,Age.Category,Extinction level,Survivor,Tray,Tray.ID,Weight,d15N,d13C,d13C.enamel,d180.enamel,X.N,X.C,C.N,commnets,analyzed.at.UNM.publication
BDM-naa,BDM-naa,Large,Herbivore,Bison,sp.,Bison,sp.,579255,BDM,Blackwater Draw,34.23,-103.42,,,,9000,rough estimate based on the fact that it is Holocene,Holocene,Post-Extinction,Survivor,,,,,-8.7,-1.9,20.8,,,0,,Koch.2004
BDM-naa,BDM-naa,Large,Herbivore,Bison,sp.,Bison,sp.,579255,BDM,Blackwater Draw,34.23,-103.42,,,,9000,rough estimate based on the fact that it is Holocene,Holocene,Post-Extinction,Survivor,,,,,-5.9,0.9,29.7,,,0,,Koch.2004
BDM-naa,BDM-naa,Large,Herbivore,Bison,sp.,Bison,sp.,579255,BDM,Blackwater Draw,34.23,-103.42,,,,9000,rough estimate based on the fact that it is Holocene,Holocene,Post-Extinction,Survivor,,,,,-7.6,-0.8,28.1,,,0,,Koch.2004
BDM-naa,BDM-naa,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Blackwater Draw,34.23,-103.42,,,,15000,really rough estimate estimate since it is reported to be Post-LGM,Pleistocene,Pre-Extinction,Extinct,,,,,-8.1,-1.3,28,,,0,,Koch.2004
BDM-naa,BDM-naa,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Blackwater Draw,34.23,-103.42,,,,15000,really rough estimate estimate since it is reported to be Post-LGM,Pleistocene,Pre-Extinction,Extinct,,,,,-6.4,0.4,26.2,,,0,,Koch.2004
BDM-naa,BDM-naa,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,TMM,Blackwater Draw,34.23,-103.42,,,,15000,really rough estimate estimate since it is reported to be Post-LGM,Pleistocene,Pre-Extinction,Extinct,,,,,-8.7,-1.9,29.9,,,0,,Koch.2004
BDM-naa,BDM-naa,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,TMM,Blackwater Draw,34.23,-103.42,,,,15000,really rough estimate estimate since it is reported to be Post-LGM,Pleistocene,Pre-Extinction,Extinct,,,,,-7.6,-0.8,27.6,,,0,,Koch.2004
BDM-naa,BDM-naa,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,TMM,Blackwater Draw,34.23,-103.42,,,,15000,really rough estimate estimate since it is reported to be Post-LGM,Pleistocene,Pre-Extinction,Extinct,,,,,-8.4,-1.6,29.8,,,0,,Koch.2004
MSU-1671,MSU-1671,Large,Herbivore,Equus,sp.,Equus,sp.,400000,MSU,Howard Ranch,34.37,-99.75,,,,16775,,Pleistocene,Pre-Extinction,Extinct,,,,,-14.31,-7.51,25.49,,,0,,Koch.2004
MSU-1672,MSU-1672,Large,Herbivore,Equus,sp.,Equus,sp.,400000,MSU,Howard Ranch,34.37,-99.75,,,,16775,,Pleistocene,Pre-Extinction,Extinct,,,,,-6.58,0.22,30.31,,,0,,Koch.2004
MSU-1984,MSU-1984,Large,Herbivore,Equus,sp.,Equus,sp.,400000,MSU,Easely.Ranch,33.98,-99.85,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-10.86,-4.06,28.29,,,0,,Koch.2004
MSU-1995,MSU-1995,Large,Herbivore,Equus,sp.,Equus,sp.,400000,MSU,Easely.Ranch,33.98,-99.85,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-8.06,-1.26,28.65,,,0,,Koch.2004
MSU-2000,MSU-2000,Large,Herbivore,Equus,sp.,Equus,sp.,400000,MSU,Easely.Ranch,33.98,-99.85,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.93,-3.13,29.22,,,0,,Koch.2004
MSU-2036,MSU-2036,Large,Herbivore,Equus,sp.,Equus,sp.,400000,MSU,Quitaque Creek,,,,,,40000,,Pleistocene,Pre-Extinction,Extinct,,,,,-8.17,-1.37,27.05,,,0,,Koch.2004
MSU-2720,MSU-2720,Large,Herbivore,Equus,sp.,Equus,sp.,400000,MSU,Howard Ranch,34.37,-99.75,,,,16775,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.39,-2.59,29.91,,,0,,Koch.2004
MSU-2819,MSU-2819,Large,Herbivore,Equus,sp.,Equus,sp.,400000,TMM,Quitaque Creek,,,,,,40000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.32,-2.52,27.7,,,0,,Koch.2004
MSU-2825,MSU-2825,Large,Herbivore,Bison,sp.,Bison,sp.,579255,MSU,Howard Ranch,34.37,-99.75,,,,16775,,Pleistocene,Pre-Extinction,Extinct,,,,,-4.01,2.79,30.83,,,0,,Koch.2004
MSU-3016,MSU-3016,Large,Herbivore,Equus,sp.,Equus,sp.,400000,MSU,Howard Ranch,34.37,-99.75,,,,16775,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.91,-3.11,27.98,,,0,,Koch.2004
MSU-7324,MSU-7324,Large,Herbivore,Bison,sp.,Bison,sp.,579255,MSU,Schulze Cave ,30.25,-99.87,(Level.C1),,,9680,midpoint from Koch 2004,Holocene,Post-Extinction,Survivor,,,,,-8.65,-1.85,25.9,,,0,,Koch.2004
MSU-7391,MSU-7391,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,MSU,Schulze Cave ,30.25,-99.87,Level.C2,,,9310,,Holocene,Post-Extinction,Extinct,,,,,-10.99,-4.19,29.08,,,0,,Koch.2004
MSU-uncat.,MSU-uncat.,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,MSU,Easely.Ranch,33.98,-99.85,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-7.58,-0.78,30.18,,,0,,Koch.2004
no-number,no-number,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-11.52,-4.72,30.34,,,0,,Koch.2004
SMNH-WACO-12,SMNH-WACO-12,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.58,-2.78,30.57,,,0,,Koch.2004
SMNH-WACO-19,SMNH-WACO-19,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.13,-2.33,30.13,,,0,,Koch.2004
SMNH-WACO-21,SMNH-WACO-21,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-8.97,-2.17,30.65,,,0,,Koch.2004
SMNH-WACO-23,SMNH-WACO-23,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-11.38,-4.58,29.82,,,0,,Koch.2004
SMNH-WACO-B,SMNH-WACO-B,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-8.55,-1.75,30.43,,,0,,Koch.2004
SMNH-WACO-C,SMNH-WACO-C,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.25,-2.45,29.96,,,0,,Koch.2004
SMNH-WACO-D,SMNH-WACO-D,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-8.9,-2.1,29.88,,,0,,Koch.2004
SMNH-WACO-E,SMNH-WACO-E,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.88,-3.08,29.11,,,0,,Koch.2004
SMNH-WACO-F,SMNH-WACO-F,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-10.08,-3.28,29.1,,,0,,Koch.2004
SMNH-WACO-I,SMNH-WACO-I,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.06,-2.26,30.44,,,0,,Koch.2004
SMNH-WACO-K,SMNH-WACO-K,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.47,-2.67,27.98,,,0,,Koch.2004
SMNH-WACO-M,SMNH-WACO-M,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-10.3,-3.5,30,,,0,,Koch.2004
SMNH-WACO-N,SMNH-WACO-N,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-8.81,-2.01,30.66,,,0,,Koch.2004
SMNH-WACO-Q,SMNH-WACO-Q,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMNH,Waco Mammoth Site,,,,,,28000,,Pleistocene,Pre-Extinction,Extinct,,,,,-10.09,-3.29,29.25,,,0,,Koch.2004
SMP-60124,SMP-60124,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-13.26,-6.46,28.69,,,0,,Koch.2004
SMP-60130,SMP-60130,Large,Herbivore,Equus,midlandensis,Equus,sp.,400000,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-10.73,-3.93,31.98,,,0,,Koch.2004
SMP-60178,SMP-60178,Large,Herbivore,Bison,sp.,Bison,sp.,579255,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-8.86,-2.06,27.93,,,0,,Koch.2004
SMP-60188,SMP-60188,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-14.24,-7.44,30.82,,,0,,Koch.2004
SMP-60240,SMP-60240,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-11.76,-4.96,30.15,,,0,,Koch.2004
SMP-60292,SMP-60292,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMP,Coppell,32.95,-97,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-11.12,-4.32,29.91,,,0,,Koch.2004
SMP-60345,SMP-60345,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9,-2.2,29.12,,,0,,Koch.2004
SMP-60351,SMP-60351,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-8.09,-1.29,29.67,,,0,,Koch.2004
SMP-60382ms,SMP-60382ms,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMP,Clear Creek,33.25,-97,,,,28840,,Pleistocene,Pre-Extinction,Extinct,,,,,-12.68,-5.88,29.55,,,0,,Koch.2004
SMP-60442,SMP-60442,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMP,Coppell,32.95,-97,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-11.38,-4.58,30.57,,,0,,Koch.2004
SMP-60531,SMP-60531,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMP,Clear Creek,33.25,-97,,,,28840,,Pleistocene,Pre-Extinction,Extinct,,,,,-12.11,-5.31,30.37,,,0,,Koch.2004
SMP-60608,SMP-60608,Large,Herbivore,Bison,sp.,Bison,sp.,579255,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-10.19,-3.39,26.24,,,0,,Koch.2004
SMP-60670,SMP-60670,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMP,Clear Creek,33.25,-97,,,,28840,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.2,-2.4,27.18,,,0,,Koch.2004
SMP-60670,SMP-60670,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMP,Clear Creek,33.25,-97,,,,28840,,Pleistocene,Pre-Extinction,Extinct,,,,,-7.92,-1.12,27.81,,,0,,Koch.2004
SMP-60731,SMP-60731,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMP,Ben Franklin,33.37,-95.75,,,,10317.5,used mid-point age,Holocene,Pre-Extinction,Extinct,,,,,-13.11,-6.31,28.83,,,0,,Koch.2004
SMP-60827,SMP-60827,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMP,Clear Creek,33.25,-97,,,,28840,,Pleistocene,Pre-Extinction,Extinct,,,,,-13.89,-7.09,27.79,,,0,,Koch.2004
SMP-60840,SMP-60840,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMP,Clear Creek,33.25,-97,,,,28840,,Pleistocene,Pre-Extinction,Extinct,,,,,-11.54,-4.74,32.28,,,0,,Koch.2004
SMP-60844,SMP-60844,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-10.02,-3.22,28.33,,,0,,Koch.2004
SMP-60849,SMP-60849,Large,Herbivore,Bison,sp.,Bison,sp.,579255,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-8.08,-1.28,28.43,,,0,,Koch.2004
SMP-60855,SMP-60855,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-11.73,-4.93,30.17,,,0,,Koch.2004
SMP-61233,SMP-61233,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMP,Ben Franklin,33.37,-95.75,,,,10317.5,used mid-point age,Holocene,Pre-Extinction,Extinct,,,,,-10.34,-3.54,29.96,,,0,,Koch.2004
SMP-61236,SMP-61236,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMP,Ben Franklin,33.37,-95.75,,,,10317.5,used mid-point age,Holocene,Pre-Extinction,Extinct,,,,,-10.31,-3.51,27.11,,,0,,Koch.2004
SMP-61244,SMP-61244,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMP,Ben Franklin,33.37,-95.75,,,,10317.5,used mid-point age,Holocene,Pre-Extinction,Extinct,,,,,-8.14,-1.34,29.41,,,0,,Koch.2004
SMP-61245,SMP-61245,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMP,Ben Franklin,33.37,-95.75,,,,10317.5,used mid-point age,Holocene,Pre-Extinction,Extinct,,,,,-12.85,-6.05,28.62,,,0,,Koch.2004
SMP-61245,SMP-61245,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMP,Ben Franklin,33.37,-95.75,,,,10317.5,used mid-point age,Holocene,Pre-Extinction,Extinct,,,,,-8.07,-1.27,29.49,,,0,,Koch.2004
SMP-61246,SMP-61246,Large,Herbivore,Equus,sp.,Equus,sp.,400000,SMP,Ben Franklin,33.37,-95.75,,,,10317.5,used mid-point age,Holocene,Pre-Extinction,Extinct,,,,,-9.69,-2.89,31.59,,,0,,Koch.2004
SMP-61893,SMP-61893,Large,Herbivore,Bison,bison,Bison,bison,579255,SMP,Keller Springs,,,,,,,,Holocene,Post-Extinction,Survivor,,,,,-6.64,0.16,26.7,,,0,,Koch.2004
SMP-62287,SMP-62287,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-8.5,-1.7,29.71,,,0,,Koch.2004
SMP-62357,SMP-62357,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.5,-2.7,28.22,,,0,,Koch.2004
SMP-62358,SMP-62358,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-10.71,-3.91,28.52,,,0,,Koch.2004
SMP-62359,SMP-62359,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-10.39,-3.59,28.52,,,0,,Koch.2004
SMP-70153,SMP-70153,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.13,-2.33,29.06,,,0,,Koch.2004
SMP-70161,SMP-70161,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,SMP,Moore.Pit,,,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-10.18,-3.38,27.6,,,0,,Koch.2004
SMP-uncatb,SMP-uncatb,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,TMM,Blackwater Draw,34.23,-103.42,,,,15000,really rough estimate estimate since it is reported to be Post-LGM,Pleistocene,Pre-Extinction,Extinct,,,,,-14,-7.2,23.92,,,0,,Koch.2004
TMM-30907-10,30907-10,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,TMM,Leo.Boatright.Pit,32.12,-96,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.57,-2.77,28.68,,,0,,Koch.2004
TMM-30907-13,30907-13,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Leo.Boatright.Pit,32.12,-96,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-8.66,-1.86,28.72,,,0,,Koch.2004
TMM-30907-29,30907-29,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,TMM,Leo.Boatright.Pit,32.12,-96,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.81,-3.01,30.35,,,0,,Koch.2004
TMM-30907-33,30907-33,Large,Herbivore,Bison,sp.,Bison,sp.,579255,TMM,Leo.Boatright.Pit,32.12,-96,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-7.28,-0.48,29.49,,,0,,Koch.2004
TMM-30907-40,30907-40,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,TMM,Leo.Boatright.Pit,32.12,-96,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.12,-2.32,28.58,,,0,,Koch.2004
TMM-30907-79,30907-79,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,TMM,Leo.Boatright.Pit,32.12,-96,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-13.81,-7.01,26.73,,,0,,Koch.2004
TMM-30967-1051A,30967-1051A,Large,Herbivore,Equus,fraternus,Equus,sp.,400000,TMM,Ingleside,27.87,-97.2,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-10.14,-3.34,26.75,,,0,,Koch.2004
TMM-30967-1051B,30967-1051B,Large,Herbivore,Equus,fraternus,Equus,sp.,400000,TMM,Ingleside,27.87,-97.2,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.56,-2.76,26.97,,,0,,Koch.2004
TMM-30967-1214,30967-1214,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,TMM,Ingleside,27.87,-97.2,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-7.75,-0.95,29.87,,,0,,Koch.2004
TMM-30967-148,30967-148,Large,Herbivore,Mammuthus,sp.,Mammuthus,sp.,10800000,TMM,Ingleside,27.87,-97.2,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-9.39,-2.59,29.97,,,0,,Koch.2004
TMM-30967-1487,30967-1487,Large,Herbivore,Equus,pacificus,Equus,sp.,400000,TMM,Ingleside,27.87,-97.2,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-7.52,-0.72,28.97,,,0,,Koch.2004
TMM-30967-1518,30967-1518,Large,Herbivore,Equus,pacificus,Equus,sp.,400000,TMM,Ingleside,27.87,-97.2,,,,30000,,Pleistocene,Pre-Extinction,Extinct,,,,,-7.69,-0.89,30.27,,,0,,Koch.2004
